Timestamp                       (process)[PID]    
2023-04-01 17:29:03.408948+0200  localhost com.docker.backend[1880]: [...] ":"Container File Explorer","type":2},"ExternalRegistry":{"description":"When this is set, the dashboard shows the external registry support (auth and list of private remote repositories)","enabled":false,"label":"External Registry Support in Docker Desktop","name":"External Registry Support","type":2},"NightlyBuilds":{"description":"Switch the application update to the night builds","enabled":false,"label":"Enable nightly builds","name":"Nightly builds","type":1},"ProUser":{"description":"You can upgrade your current tier [here](URL)","enabled":false,"label":"personal","name":"ProUser","type":3},"SimultaneousLinuxAndWindowsContainers":{"description":"Allow both Linux and Windows containers simultaneously using docker cli contexts","enabled":false,"label":"Simultaneous Linux and Windows containers","name":"Simultaneous Linux and Windows containers","type":3},"TelepresenceInSettings":{"description":"Displays Telepresence on the Kubernetes settings page","enabled":false,"label":"Tele<…><decode: missing data>
2023-04-01 17:29:03.408952+0200  localhost com.docker.backend[1880]: [...] ence in Settings","name":"Telepresence in Settings","type":2},"TelepresenceInSettingsV2":{"description":"Displays Telepresence on the Kubernetes settings page, version 2","enabled":true,"label":"Telepresence in Settings V2","name":"Telepresence in Settings V2","type":2},"WelcomeSurvey":{"description":"When this is set, the welcome survey is shown on first launch","enabled":true,"label":"Enables Welcome Survey","name":"Welcome Survey","type":1}}
2023-04-01 17:29:13.215006+0200  localhost com.docker.backend[1880]: (71ec10f4) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:29:13.227723+0200  localhost com.docker.backend[1880]: (71ec10f4) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (12.901708ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:29:43.215078+0200  localhost com.docker.backend[1880]: (5cec439c) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:29:43.226621+0200  localhost com.docker.backend[1880]: (5cec439c) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (11.600334ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:30:13.215452+0200  localhost com.docker.backend[1880]: (61b537ac) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:30:13.226469+0200  localhost com.docker.backend[1880]: (61b537ac) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (11.016833ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:30:43.215350+0200  localhost com.docker.backend[1880]: (dc9a0f03) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:30:43.227090+0200  localhost com.docker.backend[1880]: (dc9a0f03) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (12.11325ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:31:13.214953+0200  localhost com.docker.backend[1880]: (e10063d4) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:31:13.226607+0200  localhost com.docker.backend[1880]: (e10063d4) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (11.712292ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:31:43.214481+0200  localhost com.docker.backend[1880]: (96dd549b) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:31:43.224289+0200  localhost com.docker.backend[1880]: (96dd549b) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (9.95375ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:32:13.215493+0200  localhost com.docker.backend[1880]: (b1b77a6b) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:32:13.228362+0200  localhost com.docker.backend[1880]: (b1b77a6b) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (13.427208ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:32:43.215112+0200  localhost com.docker.backend[1880]: (2f1d1016) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:32:43.225557+0200  localhost com.docker.backend[1880]: (2f1d1016) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (10.914875ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:33:13.214993+0200  localhost com.docker.backend[1880]: (79642507) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:33:13.223823+0200  localhost com.docker.backend[1880]: (79642507) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (8.929792ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:33:43.215316+0200  localhost com.docker.backend[1880]: (a5d183ac) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:33:43.227953+0200  localhost com.docker.backend[1880]: (a5d183ac) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (12.747959ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:34:13.215336+0200  localhost com.docker.backend[1880]: (b586eeb4) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:34:13.227366+0200  localhost com.docker.backend[1880]: (b586eeb4) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (12.46ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:34:43.215408+0200  localhost com.docker.backend[1880]: (f4ef84e4) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:34:43.226907+0200  localhost com.docker.backend[1880]: (f4ef84e4) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (11.863875ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:35:13.215143+0200  localhost com.docker.backend[1880]: (b021bcd0) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:35:13.226576+0200  localhost com.docker.backend[1880]: (b021bcd0) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (11.61225ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:35:43.215239+0200  localhost com.docker.backend[1880]: (905b3970) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:35:43.225869+0200  localhost com.docker.backend[1880]: (905b3970) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (10.862208ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:36:13.215002+0200  localhost com.docker.backend[1880]: (57928343) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:36:13.222918+0200  localhost com.docker.backend[1880]: (57928343) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (8.135542ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:36:43.214272+0200  localhost com.docker.backend[1880]: (e18662bf) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:36:43.223564+0200  localhost com.docker.backend[1880]: (e18662bf) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (9.7135ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:37:13.215195+0200  localhost com.docker.backend[1880]: (be0f4e95) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:37:13.230344+0200  localhost com.docker.backend[1880]: (be0f4e95) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (15.335375ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:37:43.215226+0200  localhost com.docker.backend[1880]: (57bff70b) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:37:43.226659+0200  localhost com.docker.backend[1880]: (57bff70b) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (11.5565ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:38:13.215277+0200  localhost com.docker.backend[1880]: (ef6c0832) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:38:13.226972+0200  localhost com.docker.backend[1880]: (ef6c0832) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (12.046875ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:38:43.215270+0200  localhost com.docker.backend[1880]: (d697bd81) 5bbbda67-VMDiskUsageClient C->S VMDockerdAPI GET /vm/disk-usage
2023-04-01 17:38:43.227230+0200  localhost com.docker.backend[1880]: (d697bd81) 5bbbda67-VMDiskUsageClient C<-S 01a3092c-VMDockerdAPI GET /vm/disk-usage (12.26875ms): {"availableBytes":580857856,"totalBytes":62671097856,"usedBytes":58873524224}
2023-04-01 17:39:03.437151+0200  localhost com.docker.backend[1880]: (0915efc3) 604b19eb-BackendAPI S<-C Docker-Desktop/4.17.0 (Mac; arm64) GET /features
2023-04-01 17:39:03.443529+0200  localhost com.docker.backend[1880]: (0915efc3) 604b19eb-BackendAPI S->C Docker-Desktop/4.17.0 (Mac; arm64) GET /features (1.136459ms): {"ArtifactoryIntegration":{"description":"When this is set, the Artifactory integration is enabled and the Artifactory tab will appear on the Images Screen","enabled":true,"label":"Enables Artifactory Integration","name":"Artifactory Integration","type":2},"AtomistImageDetails":{"description":"Enables an enhanced version of the image details page, revealing per-layer package and vulnerability information","enabled":true,"label":"Enables the new Image Details Page","name":"Enhanced Image Details Page","type":2},"AtomistImageDetailsRemediation":{"description":"Enables suggestions for updating images on the image details page","enabled":true,"label":"Image update suggestions","name":"Vulnerability Remediation Advice","type":2},"ContainerFileExplorerCore":{"description":"Enables container file explorer in docker desktop dashboard","enabled":true,"label":"Enables container file explorer","name<decode: missing data>
2023-04-01 17:39:03.443535+0200  localhost com.docker.backend[1880]: [...] ":"Container File Explorer","type":2},"ExternalRegistry":{"description":"When this is set, the dashboard shows the external registry support (auth and list of private remote repositories)","enabled":false,"label":"External Registry Support in Docker Desktop","name":"External Registry Support","type":2},"NightlyBuilds":{"description":"Switch the application update to the night builds","enabled":false,"label":"Enable nightly builds","name":"Nightly builds","type":1},"ProUser":{"description":"You can upgrade your current tier [here](URL)","enabled":false,"label":"personal","name":"ProUser","type":3},"SimultaneousLinuxAndWindowsContainers":{"description":"Allow both Linux and Windows containers simultaneously using docker cli contexts","enabled":false,"label":"Simultaneous Linux and Windows containers","name":"Simultaneous Linux and Windows containers","type":3},"TelepresenceInSettings":{"description":"Displays Telepresence on the Kubernetes settings page","enabled":false,"label":"Tele<…><decode: missing data>
2023-04-01 17:39:03.443537+0200  localhost com.docker.backend[1880]: [...] ence in Settings","name":"Telepresence in Settings","type":2},"TelepresenceInSettingsV2":{"description":"Displays Telepresence on the Kubernetes settings page, version 2","enabled":true,"label":"Telepresence in Settings V2","name":"Telepresence in Settings V2","type":2},"WelcomeSurvey":{"description":"When this is set, the welcome survey is shown on first launch","enabled":true,"label":"Enables Welcome Survey","name":"Welcome Survey","type":1}}
